@relation Protein
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute Feature20 real
@attribute Feature21 real
@attribute Feature22 real
@attribute Feature23 real
@attribute Feature24 real
@attribute Feature25 real
@attribute Feature26 real
@attribute Feature27 real
@attribute Feature28 real
@attribute Feature29 real
@attribute Feature30 real
@attribute Feature31 real
@attribute Feature32 real
@attribute Feature33 real
@attribute Feature34 real
@attribute Feature35 real
@attribute Feature36 real
@attribute Feature37 real
@attribute Feature38 real
@attribute Feature39 real
@attribute Feature40 real
@attribute Feature41 real
@attribute Feature42 real
@attribute Feature43 real
@attribute Feature44 real
@attribute Feature45 real
@attribute class {0,1}
@data
0.7661190476190477,0.75,0.41,0.44,0.41,0.42,0.64,0.68,0.68,0.6,0.8706526610644257,0.67,0.47,0.33,0.46,0.56,0.5,0.52,0.59,0.62,0.96,0.7483333333333333,0.49,0.49,0.51,0.6,0.66,0.58,0.63,0.61,0.64,0.78,0.58,0.64,0.78,0.77,0.82,0.6,0.49,0.6194344163658243,0.5,0.72,0.7,0.66,0.65,0
0.8401190476190475,0.23,0.37,0.43,0.56,0.61,0.57,0.55,0.53,0.65,0.8608571428571429,0.23,0.41,0.36,0.42,0.49,0.44,0.51,0.55,0.57,0.41051984126984115,0.13,0.43,0.5,0.44,0.65,0.55,0.68,0.67,0.66,0.29,0.36,0.32,0.3,0.26,0.29,0.61,0.22,0.38,0.29866425992779794,0.28,0.21,0.16,0.33,0.29,0
0.5696374458874458,0.24,0.4,0.49,0.41,0.51,0.65,0.59,0.68,0.63,0.5646374458874458,0.27,0.36,0.46,0.56,0.55,0.43,0.49,0.47,0.48,0.449838023088023,0.31,0.3,0.5,0.44,0.43,0.51,0.44,0.46,0.46,0.36,0.38,0.44,0.37,0.76,0.59,0.65,0.61,0.74,0.7360048134777377,0.43,0.28,0.26,0.26,0.2,0
0.0,0.0,0.19,0.16,0.1,0.12,0.13,0.17,0.13,0.1,0.0,0.0,0.3,0.19,0.13,0.16,0.19,0.19,0.26,0.19,0.04001507210580935,0.0,0.11,0.09,0.07,0.11,0.18,0.17,0.18,0.23,0.19,0.07,0.25,0.17,0.17,0.08,0.03,0.04,0.04,0.11392298435619738,0.25,0.05,0.06,0.08,0.08,0
0.0,0.12,0.38,0.17,0.24,0.2,0.18,0.31,0.22,0.16,0.06996968200658327,0.14,0.39,0.11,0.21,0.27,0.21,0.36,0.32,0.34,0.0,0.05,0.19,0.12,0.1,0.11,0.2,0.28,0.28,0.28,0.06,0.07,0.05,0.2,0.07,0.04,0.42,0.27,0.05,0.1626835138387485,0.41,0.01,0.03,0.03,0.03,0
0.167949494949495,0.02,0.03,0.04,0.06,0.06,0.1,0.06,0.09,0.05,0.3244152097902097,0.04,0.04,0.02,0.07,0.08,0.2,0.16,0.13,0.13,0.40816343476211897,0.05,0.05,0.04,0.24,0.12,0.22,0.13,0.21,0.24,0.06,0.09,0.1,0.03,0.09,0.03,0.05,0.06,0.08,0.1627677496991576,0.51,0.06,0.02,0.02,0.02,0
0.08013071117908581,0.08,0.16,0.34,0.27,0.26,0.25,0.22,0.3,0.24,0.06996968200658327,0.07583333333333334,0.07,0.19,0.19,0.25,0.35,0.3,0.25,0.27,0.08013071117908581,0.11,0.14,0.28,0.12,0.18,0.29,0.28,0.29,0.32,0.16,0.07,0.27,0.15,0.25,0.12,0.13,0.28,0.15,0.17219013237063774,0.05,0.03,0.03,0.08,0.16,0
0.875702380952381,0.81,0.62,0.74,0.56,0.54,0.61,0.43,0.46,0.5,0.8546666666666667,0.83,0.72,0.79,0.7,0.68,0.6,0.65,0.62,0.57,0.9430277777777778,0.9,0.71,0.8,0.56,0.74,0.66,0.67,0.57,0.63,0.24,0.22,0.48,0.28,0.2,0.28,0.3,0.63,0.75,0.4148736462093865,0.32,0.05,0.11,0.16,0.21,0
0.0,0.25,0.5,0.42,0.55,0.6,0.5,0.64,0.59,0.48,0.10353268953268954,0.25,0.51,0.45,0.52,0.67,0.64,0.61,0.6,0.45,0.22397599198187434,0.56,0.49,0.56,0.52,0.61,0.55,0.71,0.67,0.55,0.48,0.41,0.59,0.45,0.38,0.6,0.42,0.61,0.55,0.5028038507821903,0.65,0.83,0.86,0.8,0.67,0
0.20022222222222222,0.18,0.34,0.3,0.31,0.22,0.26,0.28,0.31,0.23,0.19595634920634927,0.08,0.21,0.43,0.36,0.29,0.41,0.3,0.33,0.4,0.056094826046360555,0.055,0.22,0.17,0.19,0.22,0.18,0.33,0.26,0.22,0.04,0.07,0.07,0.01,0.08,0.05,0.08,0.09,0.16,0.10406738868832728,0.37,0.0,0.03,0.01,0.01,0
0.49530036630036617,0.4,0.32,0.21,0.31,0.23,0.18,0.31,0.27,0.23,0.5346666666666667,0.44,0.27,0.12,0.19,0.1,0.12,0.28,0.23,0.24,0.759702380952381,0.59,0.44,0.32,0.26,0.15,0.19,0.28,0.39,0.24,0.09,0.07,0.06,0.09,0.05,0.04,0.08,0.06,0.08,0.2598194945848376,0.03,0.01,0.02,0.03,0.01,0
0.6631644189144189,0.18,0.13,0.08,0.14,0.11,0.18,0.12,0.06,0.15,0.5853704840910724,0.11,0.08,0.02,0.1,0.07,0.07,0.15,0.15,0.2,0.40816343476211897,0.05,0.05,0.05,0.06,0.02,0.04,0.14,0.14,0.15,0.0,0.02,0.02,0.03,0.09,0.03,0.06,0.16,0.09,0.10419975932611306,0.31,0.0,0.01,0.03,0.04,0
0.167949494949495,0.43,0.44,0.57,0.62,0.55,0.42,0.43,0.46,0.29,0.3244152097902097,0.525,0.56,0.51,0.66,0.68,0.57,0.52,0.48,0.46,0.40816343476211897,0.43,0.45,0.62,0.63,0.61,0.52,0.53,0.55,0.45,0.42,0.31,0.44,0.17,0.31,0.25,0.41,0.5,0.29,0.2012274368231047,0.46,0.13,0.17,0.21,0.22,0
0.405777528027528,0.32,0.19,0.24,0.26,0.27,0.32,0.27,0.27,0.21,0.18935183199116432,0.3,0.37,0.36,0.34,0.44,0.45,0.41,0.32,0.29,0.22397599198187434,0.35,0.42,0.46,0.31,0.38,0.39,0.4,0.32,0.34,0.21,0.15,0.13,0.11,0.12,0.03,0.18,0.04,0.31,0.11371841155234652,0.15,0.01,0.02,0.05,0.01,0
0.3929642857142858,0.56,0.51,0.46,0.52,0.46,0.5,0.55,0.6,0.5,0.39250000000000007,0.3975,0.45,0.49,0.53,0.54,0.67,0.6,0.58,0.57,0.37683333333333335,0.5,0.53,0.52,0.49,0.55,0.58,0.53,0.47,0.44,0.26,0.24,0.35,0.43,0.3,0.32,0.64,0.34,0.24,0.41558363417569216,0.45,0.21,0.23,0.33,0.35,0
0.4840039682539683,0.43,0.34,0.29,0.29,0.41,0.18,0.26,0.21,0.17,0.275238539968803,0.37,0.22,0.22,0.28,0.41,0.31,0.29,0.28,0.27,0.4840039682539683,0.17,0.13,0.19,0.28,0.39,0.33,0.26,0.31,0.2,0.05,0.14,0.11,0.27,0.04,0.11,0.11,0.07,0.1,0.25000000000000006,0.09,0.02,0.07,0.08,0.15,0
0.15766666666666665,0.44,0.18,0.28,0.23,0.21,0.18,0.3,0.26,0.28,0.7293875707625708,0.46,0.25,0.17,0.14,0.16,0.22,0.34,0.19,0.18,0.14375,0.38,0.18,0.11,0.18,0.17,0.23,0.24,0.23,0.16,0.09,0.06,0.08,0.1,0.14,0.06,0.16,0.12,0.1,0.24052948255114331,0.21,0.13,0.12,0.12,0.1,0
0.48708880008879996,0.17,0.17,0.33,0.31,0.29,0.27,0.27,0.24,0.2,0.48708880008879996,0.04,0.04,0.16,0.13,0.15,0.12,0.09,0.1,0.11,0.2956752121717291,0.14,0.1,0.11,0.12,0.15,0.15,0.1,0.08,0.11,0.16,0.11,0.09,0.14,0.08,0.36,0.24,0.08,0.33,0.2787845968712396,0.22,0.08,0.02,0.06,0.18,0
0.995,0.81,0.83,0.67,0.67,0.68,0.67,0.68,0.63,0.69,0.995,0.74,0.68,0.62,0.6,0.66,0.64,0.67,0.64,0.71,1.0,0.8083333333333335,0.85,0.74,0.76,0.81,0.79,0.74,0.77,0.8,0.72,0.41,0.43,0.77,0.43,0.72,0.54,0.71,0.3,0.5900722021660653,0.75,0.8,0.8,0.81,0.73,0
0.17282492833963428,0.01,0.03,0.06,0.17,0.16,0.19,0.15,0.16,0.12,0.1925314824016264,0.31972619047619044,0.16,0.17,0.06,0.12,0.11,0.11,0.12,0.13,0.12272479327144493,0.0,0.11,0.14,0.18,0.11,0.22,0.18,0.2,0.07,0.01,0.08,0.03,0.14,0.04,0.01,0.04,0.04,0.04,0.0848014440433213,0.01,0.04,0.02,0.02,0.0,0
0.996,0.47,0.59,0.43,0.46,0.44,0.54,0.56,0.57,0.71,1.0,0.41,0.41,0.58,0.63,0.53,0.64,0.58,0.63,0.7,1.0,0.69,0.56,0.57,0.69,0.53,0.47,0.52,0.5,0.5,0.42,0.31,0.55,0.68,0.37,0.66,0.57,0.32,0.66,0.23998796630565591,0.46,0.31,0.23,0.28,0.43,0
0.4883888888888889,0.58,0.57,0.64,0.58,0.57,0.49,0.6,0.56,0.6,0.5073888888888889,0.61,0.68,0.65,0.59,0.76,0.68,0.61,0.73,0.64,0.7837723665223666,0.77,0.63,0.54,0.74,0.72,0.66,0.63,0.66,0.68,0.49,0.48,0.36,0.62,0.56,0.44,0.69,0.41,0.19,0.502695547533093,0.27,0.28,0.3,0.27,0.47,0
0.3406349206349207,0.4,0.27,0.21,0.23,0.17,0.24,0.28,0.23,0.21,0.5707994227994226,0.6348333333333332,0.29,0.24,0.3,0.29,0.16,0.23,0.17,0.13,0.3318571428571429,0.27,0.25,0.36,0.32,0.25,0.32,0.24,0.19,0.24,0.67,0.12,0.74,0.08,0.8,0.08,0.86,0.1,0.85,0.03618531889290012,0.1,0.04,0.02,0.0,0.03,0
0.08687301587301587,0.27,0.18,0.18,0.18,0.23,0.21,0.3,0.25,0.29,0.18808231165119713,0.52,0.49,0.38,0.37,0.43,0.52,0.36,0.39,0.37,0.12378968253968253,0.5168333333333333,0.33,0.61,0.43,0.53,0.45,0.3,0.45,0.41,0.21,0.14,0.08,0.16,0.26,0.33,0.22,0.18,0.34,0.04590854392298437,0.5,0.1,0.06,0.09,0.08,0
0.18737981707834642,0.03,0.04,0.03,0.12,0.19,0.18,0.21,0.21,0.32,0.12640503727152336,0.36,0.16,0.13,0.21,0.31,0.41,0.32,0.34,0.39,0.16953334221677885,0.3,0.08,0.04,0.22,0.25,0.24,0.29,0.28,0.3,0.22,0.3,0.25,0.2,0.24,0.3,0.33,0.21,0.21,0.25032490974729266,0.63,0.07,0.01,0.04,0.09,0
0.9401190476190476,0.72,0.48,0.44,0.38,0.26,0.37,0.35,0.27,0.29,0.9866666666666667,0.53,0.49,0.41,0.33,0.37,0.4,0.44,0.32,0.37,1.0,0.85,0.63,0.47,0.57,0.49,0.58,0.51,0.41,0.46,0.14,0.23,0.4,0.2,0.1,0.07,0.18,0.31,0.39,0.21109506618531906,0.48,0.04,0.0,0.03,0.06,0
0.0,0.14,0.28,0.2,0.15,0.14,0.07,0.14,0.14,0.09,0.12640503727152336,0.45333333333333337,0.46,0.25,0.36,0.32,0.19,0.33,0.18,0.34,0.25987330724830726,0.51,0.56,0.41,0.48,0.44,0.34,0.37,0.4,0.27,0.03,0.03,0.03,0.01,0.04,0.01,0.04,0.03,0.06,0.03604091456077017,0.26,0.0,0.0,0.0,0.01,0
0.5083253968253968,0.26,0.44,0.35,0.41,0.37,0.35,0.34,0.3,0.28,0.518420634920635,0.5833333333333334,0.49,0.36,0.33,0.33,0.42,0.33,0.42,0.49,0.506098484848485,0.78,0.26,0.21,0.35,0.39,0.44,0.29,0.35,0.43,0.09,0.15,0.25,0.29,0.26,0.3,0.34,0.28,0.46,0.1821419975932612,0.36,0.3,0.25,0.27,0.3,0
0.0011111111111111111,0.01,0.0,0.14,0.05,0.08,0.09,0.04,0.05,0.12,0.0026406926406926405,0.0,0.01,0.17,0.13,0.13,0.16,0.07,0.13,0.12,0.004,0.0,0.0,0.2,0.19,0.17,0.16,0.14,0.12,0.12,0.28,0.26,0.24,0.18,0.23,0.2,0.18,0.23,0.01,0.02640192539109506,0.14,0.18,0.2,0.24,0.16,0
0.7111785714285715,0.44,0.43,0.46,0.45,0.43,0.38,0.48,0.31,0.34,0.5536391941391939,0.2,0.52,0.52,0.49,0.53,0.53,0.51,0.48,0.5,0.7145119047619048,0.45,0.51,0.52,0.59,0.64,0.64,0.52,0.54,0.52,0.5,0.48,0.72,0.57,0.45,0.37,0.46,0.46,0.44,0.7459687123947052,0.37,0.68,0.63,0.64,0.48,0
0.48708880008879996,0.17,0.17,0.33,0.31,0.47,0.5,0.45,0.5,0.46,0.48708880008879996,0.04,0.04,0.16,0.13,0.21,0.19,0.22,0.29,0.3,0.2956752121717291,0.14,0.1,0.11,0.12,0.17,0.18,0.16,0.16,0.23,0.53,0.58,0.61,0.66,0.55,0.72,0.5,0.53,0.77,0.6101684717208183,0.65,0.46,0.53,0.46,0.68,0
0.0,0.0,0.0,0.04,0.03,0.03,0.03,0.06,0.05,0.04,0.0,0.0,0.0,0.04,0.02,0.2,0.12,0.15,0.13,0.13,0.04001507210580935,0.0,0.0,0.04,0.0,0.09,0.11,0.09,0.11,0.1,0.09,0.01,0.06,0.02,0.08,0.01,0.09,0.01,0.06,0.05540312876052948,0.08,0.0,0.0,0.02,0.0,0
0.5083253968253968,0.62,0.45,0.65,0.48,0.46,0.44,0.32,0.45,0.41,0.518420634920635,0.5773333333333334,0.71,0.75,0.58,0.65,0.59,0.5,0.6,0.59,0.506098484848485,0.78,0.74,0.72,0.55,0.65,0.68,0.63,0.58,0.43,0.38,0.55,0.38,0.48,0.19,0.35,0.51,0.38,0.32,0.3764500601684718,0.7,0.46,0.37,0.48,0.5,0
0.4495416666666665,0.03,0.04,0.01,0.05,0.06,0.05,0.11,0.11,0.06,0.4495416666666665,0.03,0.08,0.0,0.13,0.1,0.14,0.14,0.15,0.13,0.4495416666666665,0.03,0.05,0.01,0.07,0.1,0.1,0.16,0.23,0.13,0.02,0.02,0.04,0.04,0.02,0.06,0.06,0.07,0.06,0.09463297232250298,0.41,0.05,0.0,0.04,0.05,0
0.7709285714285714,0.6,0.51,0.49,0.5,0.67,0.62,0.81,0.64,0.59,0.49849999999999994,0.7,0.41,0.47,0.56,0.56,0.59,0.53,0.67,0.63,0.7902619047619048,0.66,0.56,0.63,0.55,0.64,0.66,0.69,0.57,0.6,0.55,0.49,0.57,0.74,0.67,0.73,0.31,0.3,0.38,0.6488447653429603,0.34,0.75,0.75,0.78,0.57,0
0.9183333333333333,0.54,0.54,0.54,0.51,0.59,0.4,0.49,0.39,0.51,0.9880952380952381,0.58,0.65,0.63,0.59,0.4,0.58,0.47,0.46,0.54,0.6755917946432654,0.53,0.53,0.53,0.57,0.42,0.54,0.5,0.43,0.39,0.25,0.29,0.24,0.18,0.28,0.21,0.16,0.13,0.33666666666666667,0.2597111913357403,0.59,0.27,0.23,0.32,0.18,0
0.27225396825396825,0.56,0.43,0.45,0.29,0.38,0.32,0.38,0.34,0.22,0.40734615384615386,0.61,0.34,0.35,0.32,0.43,0.37,0.32,0.35,0.32,0.255991674991675,0.59,0.46,0.56,0.48,0.34,0.55,0.44,0.44,0.44,0.28,0.26,0.44,0.15,0.32,0.2,0.31,0.49,0.51,0.4634416365824311,0.14,0.2,0.19,0.18,0.17,0
0.875702380952381,0.46,0.51,0.52,0.69,0.52,0.38,0.42,0.4,0.39,0.8546666666666667,0.36,0.44,0.6,0.67,0.65,0.62,0.71,0.63,0.75,0.9430277777777778,0.32,0.44,0.69,0.67,0.66,0.68,0.79,0.67,0.74,0.1,0.29,0.31,0.21,0.26,0.11,0.21,0.34,0.31,0.34723225030084254,0.65,0.2,0.17,0.26,0.21,0
0.5110000000000001,0.25,0.27,0.14,0.17,0.23,0.19,0.22,0.2,0.13,0.24970385333620626,0.2,0.38,0.38,0.44,0.44,0.4,0.33,0.41,0.44,0.4933333333333334,0.16166666666666668,0.26,0.22,0.39,0.41,0.45,0.39,0.4,0.32,0.13,0.23,0.04,0.12,0.04,0.07,0.04,0.27,0.05,0.48336943441636604,0.54,0.04,0.02,0.09,0.08,0
0.04492721429296342,0.12,0.21,0.3,0.23,0.34,0.18,0.24,0.15,0.25,0.06996968200658327,0.03,0.23,0.25,0.26,0.29,0.2,0.29,0.27,0.36,0.04492721429296342,0.03,0.11,0.22,0.2,0.3,0.25,0.37,0.23,0.35,0.15,0.19,0.19,0.17,0.28,0.06,0.08,0.06,0.62,0.2500120336943443,0.05,0.26,0.31,0.3,0.24,0
0.8668968253968253,0.55,0.51,0.27,0.24,0.26,0.22,0.23,0.29,0.25,0.7991148712398712,0.53,0.52,0.49,0.4,0.47,0.44,0.51,0.52,0.45,0.3940076469468076,0.17,0.46,0.43,0.48,0.42,0.54,0.51,0.5,0.4,0.05,0.09,0.08,0.15,0.07,0.04,0.12,0.08,0.16,0.06523465703971121,0.45,0.04,0.03,0.02,0.04,0
0.8387857142857144,0.61,0.84,0.79,0.79,0.74,0.7,0.73,0.68,0.83,0.903047619047619,0.74,0.85,0.7,0.81,0.84,0.76,0.73,0.77,0.71,0.5921666666666667,0.9,0.8,0.82,0.9,0.77,0.83,0.78,0.72,0.83,0.63,0.52,0.29,0.27,0.33,0.14,0.57,0.53,0.63,0.2498315282791819,0.63,0.47,0.56,0.49,0.6,0
0.25796031746031756,0.09,0.04,0.15,0.12,0.14,0.08,0.09,0.11,0.1,0.30684792984792975,0.01,0.09,0.33,0.27,0.16,0.14,0.23,0.35,0.19,0.138731906981907,0.01,0.05,0.28,0.26,0.21,0.14,0.24,0.19,0.3,0.07,0.04,0.13,0.05,0.05,0.02,0.11,0.06,0.08,0.08451263537906138,0.09,0.05,0.03,0.03,0.05,0
0.5397182539682539,0.75,0.73,0.67,0.69,0.66,0.68,0.55,0.59,0.57,0.3184319291819293,0.75,0.66,0.51,0.53,0.52,0.55,0.44,0.52,0.59,0.2093070818070818,0.7,0.72,0.52,0.51,0.54,0.61,0.59,0.6,0.58,0.88,0.77,0.2,0.59,0.66,0.51,0.42,0.82,0.68,0.7949097472924188,0.79,0.89,0.8,0.87,0.78,1
0.9243333333333333,0.79,0.85,0.89,0.72,0.73,0.8,0.82,0.77,0.78,0.9093769841269841,0.73,0.73,0.68,0.59,0.61,0.67,0.69,0.65,0.63,0.9784444444444444,0.91,0.72,0.86,0.82,0.76,0.83,0.87,0.77,0.72,0.38,0.58,0.57,0.56,0.68,0.66,0.94,0.77,0.99,0.7004813477737666,0.74,0.75,0.69,0.69,0.76,1
0.1609108946608947,0.31,0.29,0.41,0.48,0.55,0.46,0.66,0.46,0.38,0.28857936507936505,0.2,0.45,0.57,0.71,0.69,0.56,0.61,0.6,0.64,0.1609108946608947,0.38,0.25,0.36,0.48,0.68,0.59,0.54,0.7,0.64,0.53,0.71,0.53,0.71,0.77,0.84,0.57,0.65,0.54,0.4456197352587245,0.81,0.77,0.81,0.8,0.72,1
0.355156746031746,0.55,0.56,0.59,0.69,0.67,0.66,0.63,0.64,0.62,0.19246705826852892,0.59,0.61,0.57,0.58,0.72,0.66,0.71,0.76,0.67,0.40021428571428574,0.48,0.48,0.57,0.39,0.72,0.72,0.72,0.68,0.76,0.77,0.93,0.83,0.71,0.77,0.6,0.75,0.79,0.67,0.66176293622142,0.68,0.99,0.95,0.97,0.83,1
0.21114285714285713,0.68,0.62,0.71,0.85,0.85,0.59,0.67,0.66,0.54,0.24333333333333335,0.83,0.77,0.67,0.55,0.66,0.6,0.71,0.69,0.55,0.5237857142857143,0.605,0.48,0.44,0.69,0.75,0.6,0.66,0.61,0.45,0.72,0.84,0.56,0.64,0.85,0.64,0.74,0.76,0.67,0.6107701564380265,0.71,0.8,0.8,0.83,0.84,1
0.9375,0.42,0.54,0.61,0.67,0.59,0.64,0.61,0.66,0.78,0.7173333333333334,0.48,0.64,0.74,0.76,0.71,0.69,0.56,0.61,0.72,0.9940000000000001,0.46,0.59,0.59,0.61,0.72,0.61,0.54,0.59,0.58,0.77,0.73,0.65,0.45,0.83,0.64,0.82,0.71,0.81,0.5281768953068593,0.49,0.9,0.81,0.9,0.71,1
0.7952424242424242,0.6,0.8,0.73,0.74,0.69,0.56,0.7,0.73,0.78,0.7958333333333333,0.77,0.77,0.78,0.73,0.76,0.69,0.69,0.73,0.7,0.5878333333333334,0.9,0.88,0.77,0.81,0.77,0.67,0.76,0.72,0.79,0.57,0.6,0.59,0.62,0.49,0.6,0.68,0.68,0.75,0.4559566787003611,0.81,0.76,0.7,0.73,0.86,1
0.8956190476190475,0.77,0.49,0.57,0.68,0.68,0.7,0.7,0.74,0.54,0.9556794871794873,0.684,0.65,0.59,0.69,0.76,0.67,0.67,0.67,0.58,0.7367261904761905,0.89,0.72,0.63,0.73,0.76,0.77,0.72,0.77,0.68,0.39,0.63,0.65,0.7,0.56,0.64,0.33,0.59,0.73,0.8292478941034898,0.66,0.51,0.52,0.54,0.58,1
0.6353333333333333,0.95,0.75,0.61,0.47,0.56,0.61,0.73,0.66,0.63,0.6353333333333332,0.94,0.74,0.69,0.61,0.65,0.74,0.68,0.63,0.73,0.7964170274170274,0.5,0.58,0.77,0.57,0.58,0.76,0.65,0.7,0.61,0.88,0.82,0.87,0.58,0.51,0.9,0.77,0.78,0.43,0.717280385078219,0.8,0.92,0.94,0.89,0.84,1
0.5853333333333333,0.75,0.75,0.7,0.68,0.59,0.58,0.53,0.63,0.62,0.5953333333333333,0.8,0.76,0.85,0.61,0.67,0.61,0.71,0.65,0.72,0.5818015873015873,0.81,0.72,0.71,0.55,0.58,0.67,0.68,0.65,0.74,0.48,0.51,0.57,0.37,0.73,0.59,0.63,0.41,0.72,0.562503008423586,0.64,0.53,0.57,0.41,0.51,1
0.9572222222222223,0.81,0.37,0.53,0.37,0.4,0.38,0.42,0.49,0.49,0.9577777777777777,0.8,0.59,0.62,0.45,0.48,0.64,0.61,0.63,0.72,0.985,0.93,0.55,0.65,0.63,0.51,0.61,0.61,0.58,0.6,0.45,0.48,0.67,0.68,0.59,0.82,0.48,0.59,0.63,0.6005054151624551,0.75,0.58,0.64,0.76,0.63,1
0.8352777777777777,0.45,0.52,0.58,0.44,0.5,0.56,0.47,0.56,0.52,0.9514166666666667,0.71,0.54,0.35,0.45,0.48,0.59,0.54,0.6,0.5,0.949702380952381,0.58,0.53,0.52,0.65,0.44,0.46,0.56,0.65,0.66,0.66,0.81,0.73,0.79,0.71,0.79,0.67,0.67,0.27,0.43854993983152823,0.69,0.59,0.54,0.68,0.68,1
0.3096612554112554,0.7,0.66,0.46,0.64,0.51,0.55,0.58,0.37,0.5,0.3096612554112554,0.56,0.58,0.66,0.55,0.62,0.49,0.6,0.59,0.69,0.19330612945705822,0.72,0.73,0.76,0.81,0.67,0.66,0.73,0.76,0.72,0.56,0.53,0.49,0.81,0.5,0.66,0.63,0.68,0.83,0.7004813477737666,0.37,0.5,0.39,0.45,0.52,1
0.5817738095238094,0.53,0.58,0.61,0.6,0.48,0.54,0.55,0.67,0.66,0.48587143412143413,0.5466666666666666,0.45,0.56,0.5,0.49,0.54,0.49,0.6,0.66,0.6041547619047618,0.53,0.57,0.69,0.51,0.46,0.56,0.67,0.53,0.57,0.66,0.8,0.75,0.65,0.8,0.57,0.71,0.84,0.6,0.4822442839951865,0.64,0.84,0.86,0.85,0.73,1
0.8966666666666667,0.69,0.81,0.82,0.85,0.68,0.68,0.72,0.75,0.77,0.9615384615384615,0.76,0.87,0.84,0.78,0.62,0.7,0.81,0.67,0.6,0.9715576923076924,0.7316666666666666,0.73,0.69,0.7,0.55,0.68,0.62,0.59,0.45,0.74,0.71,0.59,0.54,0.43,0.69,0.65,0.77,0.6566666666666667,0.6105535499398316,0.83,0.82,0.86,0.88,0.81,1
0.6308690476190476,0.81,0.54,0.69,0.76,0.85,0.9,0.88,0.88,0.86,0.10666666666666667,0.65,0.62,0.67,0.64,0.6,0.58,0.64,0.62,0.59,0.03183333333333333,0.6,0.52,0.49,0.63,0.64,0.69,0.66,0.64,0.71,0.89,0.84,0.92,0.88,0.95,0.87,0.91,0.87,0.85,0.901841155234657,0.64,1.0,0.99,0.97,0.98,1
0.3998690476190476,0.29,0.52,0.66,0.66,0.78,0.7,0.81,0.84,0.62,0.07458333333333333,0.35333333333333333,0.54,0.7,0.6,0.63,0.62,0.61,0.68,0.63,0.7746006493506493,0.3916666666666667,0.63,0.69,0.71,0.6,0.66,0.66,0.73,0.64,0.75,0.72,0.73,0.87,0.86,0.87,0.6,0.89,0.79,0.7684175691937425,0.87,0.97,0.96,0.9,0.92,1
0.1194795482295482,0.29,0.48,0.53,0.47,0.56,0.56,0.54,0.64,0.59,0.1194795482295482,0.26,0.67,0.61,0.54,0.64,0.55,0.58,0.57,0.54,0.3185255553576557,0.33,0.69,0.75,0.61,0.67,0.58,0.58,0.52,0.57,0.39,0.69,0.66,0.72,0.82,0.7,0.6,0.82,0.56,0.571973525872443,0.52,0.81,0.89,0.85,0.78,1
0.547,0.8,0.87,0.62,0.45,0.42,0.48,0.46,0.47,0.44,0.5210238095238094,0.87,0.73,0.72,0.65,0.68,0.58,0.58,0.61,0.6,0.5101904761904761,0.82,0.82,0.69,0.52,0.63,0.67,0.73,0.61,0.59,0.48,0.41,0.37,0.47,0.57,0.51,0.48,0.57,0.86,0.7734957882069795,0.8,0.53,0.58,0.66,0.65,1
0.88075,0.94,0.82,0.94,0.8,0.7,0.6,0.63,0.76,0.69,0.8997619047619049,0.72,0.53,0.57,0.7,0.64,0.65,0.62,0.72,0.69,0.7931269841269841,0.83,0.67,0.68,0.71,0.61,0.61,0.6,0.65,0.67,0.73,0.84,0.54,0.71,0.81,0.83,0.8,0.89,0.65,0.683387484957882,0.66,0.95,0.95,0.97,0.88,1
0.7598246753246752,0.63,0.81,0.74,0.93,0.79,0.87,0.85,0.84,0.85,0.7598246753246752,0.84,0.89,0.86,0.8,0.76,0.75,0.8,0.8,0.75,0.6865721500721501,0.85,0.79,0.78,0.66,0.75,0.7,0.73,0.65,0.67,0.75,0.53,0.84,0.5,0.85,0.52,0.84,0.91,0.98,0.5011432009626956,0.88,0.9,0.94,0.88,0.77,1
0.4807142857142857,0.82,0.9,0.88,0.78,0.75,0.77,0.55,0.6,0.63,0.4478809523809524,0.86,0.71,0.74,0.67,0.56,0.77,0.71,0.58,0.66,0.47564502164502165,0.7166666666666667,0.72,0.78,0.68,0.66,0.69,0.64,0.62,0.56,0.74,0.66,0.78,0.69,0.77,0.62,0.62,0.64,0.7,0.9017569193742478,0.94,0.96,0.97,0.96,0.9,1
0.99,0.84,0.74,0.83,0.72,0.67,0.73,0.54,0.73,0.6,0.98,0.74,0.5,0.56,0.52,0.54,0.55,0.51,0.61,0.48,0.9975,0.84,0.63,0.58,0.65,0.58,0.55,0.47,0.53,0.32,0.67,0.65,0.7,0.68,0.78,0.68,0.67,0.83,0.67,0.6003730445246692,0.31,0.85,0.89,0.61,0.88,1
0.9566666666666667,0.54,0.58,0.71,0.5,0.43,0.59,0.48,0.39,0.53,0.9975,0.84,0.72,0.62,0.71,0.73,0.6,0.64,0.56,0.61,1.0,0.59,0.61,0.71,0.69,0.66,0.64,0.66,0.63,0.55,0.45,0.58,0.32,0.53,0.33,0.35,0.45,0.48,0.4,0.5619374247894107,0.42,0.63,0.52,0.5,0.61,1
